DOY,SW,PAR,TA,VPD,CO2,PA,ALB
202,16.466457600000002,35.0062199999712,293.86400000000003,850.4,387.944,99446.0,0.026023889468724973
203,18.060710399999998,37.999584,295.17100000000005,996.9,385.98900000000003,98982.99999999999,0.02636034120802165
204,22.0878144,44.742149999971204,289.406,799.5,381.51599999999996,99559.0,0.026017480161341127
205,15.509404799999999,32.512913999999995,287.422,619.4,380.155,99816.0,0.02564451774454028
206,10.8038016,22.648518,290.579,437.1,379.542,99252.99999999999,0.02744921323330242
207,14.828486399999996,31.256334,297.545,1034.9,388.675,99282.99999999999,0.0277840645035339
208,15.3245088,32.35809599999999,296.09900000000005,1055.3,387.689,99294.0,0.02697655634620777
209,21.1324032,44.489286000028805,296.11300000000006,1164.0,385.904,99062.99999999999,0.02702754096787126
210,18.827164799999995,38.671434000028796,299.583,1710.5,396.24,98472.00000000001,0.028448440779288937
211,14.1690816,29.66301,293.702,787.0,388.971,98897.0,0.025032995640024383
212,8.9149248,18.885906,290.60400000000004,533.5,383.13599999999997,99190.0,0.022539665293261547
213,17.3549088,35.7094079999712,291.879,790.8,380.751,99493.0,0.026669274382839617
214,14.537318399999998,30.306383999971203,292.637,879.9,384.004,99389.0,0.027000845762432935
215,14.1552576,29.437938,291.81500000000005,653.1,387.73,99101.0,0.02493394747961926
216,11.902291199999999,25.061147999971197,291.721,374.3,388.48800000000006,98387.99999999999,0.026366709138825065
217,14.779065600000001,30.8515139999712,290.64000000000004,566.4,377.523,99285.0,0.02721513116021054
218,19.6642944,41.7366360000288,293.04900000000004,955.3,378.44800000000004,99966.00000000001,0.0291270719565487
219,14.2121952,30.241242,294.70500000000004,770.6,391.855,99836.0,0.028539304040498335
220,12.318912000000001,26.343641739167996,295.93800000000005,782.8,403.32,99229.0,0.029527762626811033
221,9.8434656,20.2787113845888,292.067,308.3,394.75699999999995,98972.00000000001,0.026194654881167807
222,10.2439296,21.5546039999712,290.99600000000004,222.00000000000003,391.088,99067.0,0.025180420851189156
223,10.479542399999998,21.581153999999998,290.57000000000005,349.3,384.99,99471.0,0.02513442978999177
224,17.8389216,36.7477199999712,291.319,729.2,386.473,100152.99999999999,0.029198546195541953
225,17.1288,36.3170340000288,294.61300000000006,994.1,387.217,100437.00000000001,0.02922463326718912
226,13.812681599999998,29.008061999971194,293.833,531.3,394.749,100098.99999999999,0.029270414548932335
227,16.95816,34.6874039999712,292.216,620.0,391.24300000000005,99835.0,0.029536427690029805
228,20.55024,41.4049499999712,287.603,779.8,381.843,100257.0,0.02949777743974403
229,17.148239999999998,35.696177999971205,288.39200000000005,773.5,379.8,99503.99999999999,0.02882627938481117
230,19.5487776,40.095954000028804,289.769,870.7,382.26599999999996,98660.0,0.029907705899681003
231,19.544803199999997,39.278988000028804,286.011,745.4,380.684,98601.0,0.029652647873696383
232,18.2012832,37.0993679999712,287.476,823.4,379.10699999999997,99256.0,0.02922114468375099
