DOY,SW,PAR,TA,VPD,CO2,PA,ALB
199,8.847290614879132,14.00178265423514,290.20308327039083,189.7264649470647,377.4236458333333,85491.31540300984,0.04578102763340585
200,12.041631863002292,18.95536440464258,290.31314584970477,178.5255504772067,374.5491666666667,85496.91277798812,0.0416188465547559
201,11.321407797914745,18.9232306649968,292.4814584986369,475.10032827655476,376.60718749999995,85606.38573553636,0.04313831044950845
202,8.650929578697681,15.712945029161498,292.90291674296066,441.1519815524419,376.5388541666666,85627.48905777467,0.04153520494379785
203,6.258223812353611,9.852449478750675,291.9303124682109,305.0588155786196,377.8809374999999,85578.70311164565,0.04775117096415203
204,24.56069280091524,42.68110421626791,292.80020826419195,540.4107061525185,371.63927083333334,85622.35143370784,0.03949619917866803
205,23.95008271765709,40.69222925380804,292.63895840803787,449.25417105356854,375.49916666666667,85614.27871563807,0.04221748540600159
206,23.120654292361625,39.22847103743814,293.4978124237061,507.291570554177,380.92260416666664,85657.18074452656,0.04199963335497109
207,11.569691729477048,18.852175824702904,291.8850000238419,255.55164578060308,381.50062499999996,85576.4228585006,0.044172726511293024
208,17.857843175089357,32.35693680541366,291.8015208776792,368.30643924574053,375.4883333333334,85572.22022139157,0.041346120581563
209,25.955138417601585,45.252592216418314,293.40843736489614,595.4408069451649,373.1558333333333,85652.72712296221,0.037875399044297514
210,15.793311577749252,26.597509203489125,293.780729247729,531.011975556612,372.32874999999996,85671.26205539163,0.04737015021616209
211,25.17977764928341,41.102636993647366,294.42377081871035,733.5120797157288,378.91833333333335,85703.17374162954,0.044518019530876425
212,20.565377945566176,34.92938859917298,296.0706249411901,1234.423945347468,377.3902083333334,85784.31200635058,0.04146972683281543
213,22.381342987275126,41.24097901241071,295.2471873696645,910.350156823794,374.8769791666667,85743.84772927959,0.0384598148476658
214,24.685133537220953,43.50729055989124,293.70666670163473,861.2035199999809,375.48687500000005,85667.57826121474,0.03978673890858609
215,25.519849257946014,44.20171262027621,291.35937501351043,670.0124255071084,376.0003125,85549.92366555733,0.03978452628925166
216,20.27147310651541,33.51143509354256,290.9620832737287,436.64545317490894,374.9376041666667,85529.83524525125,0.03959024762961238
217,20.54357556120157,34.54455242835022,293.4089584684372,564.8871026933193,375.1325,85652.75309723539,0.03961541605789038
